frame,passer,receiver
68887,72769,72776
68893,72776,72796
68896,72796,72769
68906,72769,72796
68911,72796,72824
68918,72824,72832
68922,72832,72824
68936,72824,72752
68951,72752,72861
68959,72752,72911
68963,72861,72714
68973,72752,72921
68984,72714,72938
68991,72714,72938
69002,72752,72988
69019,72759,72796
69031,72796,72888
69037,72747,72759
69040,72759,72714
69059,72759,72752
69073,72988,72752
69082,72988,72824
69096,72824,72759
69117,72759,72824
69120,72824,72759
69145,72759,72824
69171,72759,73192
69176,73192,73230
69190,73230,72988
69245,72988,73369
69248,73369,73376
69253,73376,73390
69262,73376,73431
69266,73432,73433
69277,73414,73376
69284,73376,73441
69289,73376,73462
69311,73462,73606
69324,73590,73656
69330,73656,73590
69343,73683,73694
69347,73694,73703
69351,73703,73590
69372,73590,73694
69473,73694,73820
69484,73833,73845
69490,73845,73827
69493,73827,73845
69543,73827,73842
69588,73827,73921
69601,73844,73827
69604,73827,73844
69610,73844,73827
69629,73827,73964
69638,73964,73850
69643,73850,74030
69657,74038,74049
69673,74049,74029
69681,74103,74071
69687,74121,74125
69699,74071,74088
69703,74071,74088
69708,74165,74088
69714,74088,74071
69719,74088,74165
69748,74071,74258
69780,74258,74277
69803,74258,74283
69809,74258,74306
69818,74306,74258
69832,74258,74343
69836,74343,74366
69849,74343,74366
69853,74366,74370
69858,74370,74366
69870,74366,74343
69925,74343,74373
69946,74373,74370
70024,74370,74373
70033,74373,74560
70040,74560,74345
70047,74339,74565
70051,74565,74441
70061,74441,74341
70064,74341,74551
70079,74551,74562
70104,74562,74572
70128,74562,74571
70142,74571,74562
70148,74562,74571
70156,74562,74571
70162,74571,74562
70167,74562,74571
70173,74562,74571
70195,74571,74729
70199,74729,74571
70227,74571,74562
70384,74562,74685
70411,74685,74562
70418,74562,74345
70444,74691,74880
70470,74565,74345
70498,74345,74880
70503,74880,74957
70508,74691,75028
70515,74691,74957
70526,74957,74691
70531,74957,74691
70551,74691,74957
70554,74957,74691
70559,74957,74691
70567,74691,74582
70579,74691,75028
70582,75028,74691
70598,74691,74562
70621,74562,74370
70628,75150,74562
70636,75150,74370
70691,75150,74370
70716,74370,75150
70728,75150,74370
70735,74370,75178
70761,74691,74370
70765,74370,74691
70768,74691,74370
70772,74370,75094
70813,75094,74685
70817,74685,75241
70822,74685,75230
70843,75230,75241
70847,75247,74685
70854,75247,74691
70860,74691,75297
70876,75297,75318
70972,75318,75230
71014,75230,74685
71057,75230,75451
71084,75230,75308
71093,75308,75230
71120,75230,75451
71128,75230,74582
71135,74582,75094
71141,74582,75462
71168,75462,75513
71186,75513,75462
71233,75462,75230
71259,75230,75581
71269,75604,75581
71275,75247,75604
71278,75604,75581
71283,75581,75604
71314,75604,75609
71350,75609,75385
71356,75385,75247
71368,75639,75247
71388,75639,75247
71393,75247,75639
71403,75639,75247
71408,75604,75247
71425,75247,75609
71431,75609,75247
71436,75247,75609
71442,75247,75609
71456,75609,75247
71467,75247,75743
71486,75247,74370
71577,75609,75583
71589,75583,75604
71592,75604,75247
71603,75743,75914
71608,75552,74370
71619,75552,74370
71624,74370,75552
71683,75552,75604
71718,75604,74370
71721,74370,75609
71726,75609,75604
71754,75604,75230
71763,75230,75749
71772,75749,75743
71787,75743,75609
71840,75609,76072
71872,76072,76088
71897,76088,75609
71901,76088,75609
71971,75609,76088
71976,75743,76072
72010,75743,76088
72015,75743,76088
72045,75743,76304
72049,76304,75743
72106,75743,76088
72109,76088,75743
72142,75743,76290
72173,75743,76261
72192,76261,76088
72206,75743,76479
72216,76479,75743
72219,75743,76304
72241,75743,76428
72254,75743,75609
72272,75609,76411
72304,76411,76088
72311,76088,76285
72324,76524,76525
72332,76525,76549
72344,76568,76538
72348,76538,76568
72359,76568,76567
72365,76568,76587
72369,76595,76609
72385,76609,76567
72390,76567,76595
72399,76609,76567
72403,76609,76567
72417,76567,76609
72423,76609,76537
72428,76567,76537
72433,76567,76537
72436,76537,76609
72441,76567,76595
72448,76609,76573
72462,76609,76549
72495,76549,76822
72551,76822,76897
72568,76954,76950
72580,76950,76953
72589,76953,76959
72604,76959,76953
72612,76959,77009
72615,77009,76959
72625,76949,76959
72641,76949,76951
72660,77009,76959
72664,76959,77009
72671,76959,77009
72705,77009,77027
72730,77027,77124
72736,77124,77027
72742,77027,77078
72757,77124,77078
72766,77124,77078
72772,77078,77089
72786,77089,77124
72796,77276,77089
72801,77089,77276
72816,77089,77009
72830,77009,77089
72834,77009,77089
72837,77089,77124
72854,77050,77089
72860,77089,77050
72871,77408,77411
72876,77408,77411
72885,77411,77407
72891,77407,77411
72903,77411,77407
72935,77407,77438
72987,77438,77442
72990,77442,77438
73009,77438,77457
73019,77457,77563
73028,77457,77563
73035,77457,77438
73046,77438,77457
73053,77438,77444
73065,77444,77450
73070,77613,77450
73076,77613,77438
73088,77439,77613
73102,77613,77438
73107,77438,77613
73136,77640,77725
73156,77758,77797
73164,77810,77758
73168,77758,77835
73206,77758,78009
73216,78009,78027
73222,78028,78027
73242,78028,78027
73251,78028,78027
73266,78027,78031
73324,78031,78028
73330,78028,78031
73345,78028,78032
73351,78032,78028
73359,78028,78032
73405,78032,78029
73416,78032,78035
73468,78035,78025
73523,78025,78036
73533,78036,78058
73543,78036,78058
73555,78036,78025
73587,78025,78266
73638,78025,78115
73645,78025,78115
73653,78058,78115
73698,78058,78039
73705,78025,78039
73710,78039,78058
73720,78039,78035
73727,78035,78058
73742,78058,78033
73750,78033,78029
73760,78033,78029
73764,78029,78033
73779,78033,78035
73792,78035,78454
73837,78035,78518
73842,78518,78035
73874,78035,78115
73882,78035,78025
73933,78025,78058
73942,78058,78025
73952,78025,78036
73973,78036,78628
74033,78325,78650
74048,78650,78639
74143,78669,78684
74164,78684,78699
74175,78699,78684
74217,78684,78688
74221,78688,78831
74268,78831,78688
74274,78688,78699
74298,78699,78686
74303,78693,78686
74310,78686,78693
74325,78693,78788
74330,78788,78699
74333,78699,78948
74347,78699,78686
74351,78686,78699
74357,78686,78699
74362,78686,78699
74385,78699,79015
74388,79015,78699
74399,78699,78686
74407,78686,78948
74414,78948,78699
74485,79107,79135
74494,79135,79107
74515,79107,79187
74526,79107,79135
74544,79135,79107
74555,79107,79211
74596,79232,79241
74644,79241,79242
74666,79242,79232
74715,79232,79247
74726,79247,79233
74750,79233,79226
74761,79230,79233
74775,79230,79233
74786,79230,79454
74797,79454,79230
74806,79230,79391
74818,79391,79230
74827,79391,79230
74832,79391,79230
74836,79391,79247
74845,79247,79503
74866,79247,79230
74877,79230,79422
74922,79422,79238
74933,79422,79247
74941,79422,79247
74944,79247,79422
74947,79422,79247
74975,79422,79472
74979,79472,79517
74994,79517,79492
75070,79492,79618
75100,79618,79501
75104,79501,79492
75112,79501,79700
75172,79700,79968
75232,79700,80177
75328,80177,80316
75339,80394,80396
75364,80389,80396
75380,80396,80427
75388,80427,80396
75391,80396,80471
75395,80471,80397
75413,80427,80476
75416,80476,80402
75419,80402,80490
75444,80394,80316
75468,80316,80508
75473,80316,80394
75494,80394,80316
75504,80316,80564
75527,80390,80316
75532,80390,80387
75537,80555,80586
75547,80586,80555
75554,80586,80555
75577,80555,80592
75600,80592,80389
75610,80592,80668
75615,80668,80316
75636,80668,80680
75641,80680,80476
75661,80476,80668
75666,80668,80389
75672,80389,80476
75704,80316,80427
75771,80673,80316
75786,80316,80865
75827,80865,80884
75833,80884,80909
75844,80909,80893
75858,80893,80885
75913,80885,80884
75985,80884,80892
76044,80892,80894
76071,80892,80895
76147,80895,80880
76171,80880,81153
76234,81054,80879
76246,80879,81020
76271,81020,80990
76291,80990,81209
76301,81209,80892
76318,80892,81177
76336,81177,80892
76359,80892,81177
76380,81177,81216
76399,81216,80881
76417,80881,81203
76427,81203,80881
76431,81203,81342
76437,81203,81342
76445,81203,81342
76450,81342,81203
76461,81342,80901
76470,81342,80901
76479,80901,81342
76488,81342,80901
76492,80901,81342
76503,81342,80881
76507,81342,80881
76517,81342,80901
76533,81177,81342
76541,81342,80881
76550,81342,80881
76557,81177,81342
76567,81342,81177
76570,81177,81342
76575,81177,81342
76585,81177,80881
76596,80881,81166
76599,81166,80881
76603,81166,81342
76616,81166,80881
76621,80881,81342
76629,81166,80881
76690,80881,81609
76696,81609,81565
76706,81342,81565
76713,81565,81342
76717,81565,81342
76734,81635,81342
76747,81635,81636
76755,81636,81445
76820,81445,81678
76849,81678,81670
76852,81670,81678
76859,81678,81306
76878,81306,81675
76891,81675,81878
76898,81786,81675
76912,81786,81928
76949,81786,81507
76966,81786,81507
76981,81548,81675
76985,81548,81786
76988,81786,81548
77006,81306,81786
77015,81306,81786
77024,81786,81726
77031,81726,82139
77039,81548,81726
77046,81726,81306
77054,81306,81726
77060,81726,81504
77066,81726,81504
77082,81504,81166
77098,82238,82248
77103,82248,82254
77111,82254,82274
77119,82271,82272
77131,82272,82279
77140,82279,82248
77147,82306,82291
77150,82291,82306
77181,82306,82342
77208,82342,82318
77217,82318,82301
77237,82301,82318
77247,82318,82391
77254,82366,82289
77257,82289,82366
77311,82366,82426
77322,82426,82421
77332,82421,82423
77337,82423,82426
77350,82426,82421
77356,82438,82437
77368,82421,82426
77374,82426,82427
77437,82427,82447
77479,82480,82447
77600,82447,82480
77652,82509,82552
77681,82480,82574
77780,82574,82632
77826,82632,82682
77833,82682,82574
77842,82574,82695
77845,82695,82656
77966,82656,82753
77971,82753,82656
77976,82656,82753
77983,82784,82782
77988,82784,82782
78012,82782,82784
78023,82784,82782
78029,82782,82784
78048,82784,82782
78058,82782,82933
78110,82933,82990
78115,82933,83035
78124,82933,83035
78127,83035,82933
78151,82990,83052
78154,83052,82990
78170,82990,83154
78176,83154,83155
78179,83155,83154
78184,83154,83166
78188,83166,83171
78197,83171,83154
78231,83154,83185
78237,83185,83195
78240,83195,83185
78245,83195,83205
78261,83205,83222
78294,83222,83276
78315,83276,83291
78323,83291,83307
78326,83307,83300
78344,83298,83314
78368,83298,83361
78385,83393,83305
78420,83393,83307
78458,83393,83400
78476,83456,83514
78485,83344,83297
78502,83297,83548
78508,83548,83528
78513,83528,83517
78541,83517,83643
78544,83643,83517
78559,83643,83473
78576,83473,83698
78586,83698,83400
78608,83400,83344
78635,83344,83456
78678,83456,83737
78753,83737,83844
78783,83737,83844
78790,83844,83737
78795,83737,83297
78817,83297,83471
78869,83471,83493
78888,83493,83904
78900,83904,83841
78925,83841,83904
78930,83904,83841
78933,83841,83904
78949,83841,84118
79020,84118,84160
79024,84160,84175
79042,84175,84161
79085,84161,84164
79088,84164,84175
79095,84203,84217
79122,84245,84256
79130,84245,84250
79141,84250,84246
79155,84263,84276
79177,84255,84310
79226,84255,84347
79238,84347,84339
79242,84339,84347
79255,84339,84255
79263,84255,84536
79268,84536,84548
79273,84555,84548
79291,84566,84575
79296,84594,84575
79301,84594,84575
79312,84575,84612
79329,84575,84629
79334,84629,84632
79337,84632,84629
79353,84575,84629
79374,84575,84631
79378,84631,84575
79391,84706,84575
79398,84575,84719
79427,84575,84733
79435,84575,84706
79465,84706,84772
79483,84772,84801
79488,84801,84746
79499,84746,84801
79509,84801,84706
79518,84801,84706
79533,84706,84839
79569,84856,84838
79574,84851,84856
79607,84856,84944
79646,84944,84963
79656,84944,84967
79674,84967,84963
79687,85014,85001
79730,85001,85073
79734,85073,85098
79747,85001,85073
79789,85073,85120
79801,85120,85186
79815,85186,85187
79819,85155,85226
79822,85226,85155
79827,85155,85226
79833,85252,85226
79838,85252,85273
79849,85258,85282
79854,85258,85291
79858,85291,85258
79868,85291,85295
79879,85291,85260
79906,85355,85364
79912,85364,85409
79915,85409,85364
79929,85357,85465
79932,85465,85388
79957,85405,85522
79960,85522,85353
79963,85353,85522
79966,85522,85512
79969,85512,85405
79976,85405,85512
79980,85405,85512
79988,85405,85458
79996,85458,85388
80006,85388,85458
80020,85521,85405
80025,85405,85579
80036,85405,85611
80042,85611,85610
80051,85610,85644
80094,85615,85698
80099,85698,85644
80104,85615,85644
80124,85615,85644
80130,85644,85615
80133,85615,85644
80148,85644,85822
80226,85822,85847
80229,85847,85850
80239,85858,85875
80242,85875,85858
80251,85875,85858
80254,85858,85875
80257,85875,85858
80264,85858,85875
80282,85875,85858
80292,85858,85875
80295,85875,85858
80301,85858,85861
80312,85861,85857
80322,85857,85850
80331,85850,85860
80338,85860,85850
80346,85850,85949
80358,85850,85847
80365,85850,85847
80370,85850,85949
80376,85852,85991
80397,86003,85991
80405,86027,86040
80412,86040,86003
80416,86003,86070
80426,86070,86003
80435,86003,86126
80439,86126,86003
80446,86003,85993
80459,85993,86149
80464,86148,85991
80469,86156,85991
80508,85991,86181
80543,86225,86292
80557,86225,86295
80582,86243,86295
80588,86295,86225
80594,86295,86291
80600,86295,86361
80603,86361,86295
80612,86295,86291
80621,86302,86392
80631,86392,86401
80634,86401,86302
80638,86302,86243
80643,86412,86243
80653,86419,86431
80659,86392,86423
80668,86459,86482
80693,86482,86459
80721,86459,86477
80740,86564,86574
80776,86574,86559
80779,86559,86574
80825,86574,86627
80904,86627,86686
80942,86687,86717
80969,86721,86757
80978,86721,86761
80988,86721,86757
81031,86803,86919
81034,86919,86806
81049,86806,86803
81053,86803,86956
81077,86803,86721
81090,87003,86999
81111,87015,87014
81115,87015,87037
81119,87037,87036
81135,87036,87053
81146,87037,87108
81168,87108,87128
81209,87128,87163
81247,87173,87224
81265,87235,87234
81308,87235,87246
81397,87246,87311
81870,87326,87871
81875,87326,87647
81883,88001,87991
81894,87991,88026
81924,88026,88044
81939,88044,87991
81967,88054,87991
81982,88054,88062
82019,88062,88086
82173,88086,88161
82323,88161,88164
82384,88164,88195
82388,88195,88192
82391,88192,88195
82403,88195,88192
82415,88192,88195
82419,88195,88192
82626,88192,88164
82632,88164,88225
82635,88225,88164
82659,88164,88239
82665,88239,88243
82680,88164,88246
82924,88246,88271
82930,88271,88278
82938,88278,88284
82949,88278,88298
82954,88278,88305
82963,88305,88308
82980,88298,88319
83213,88319,88298
83288,88298,88378
83341,88378,88388
83416,88388,88400
83427,88400,88405
83435,88400,88405
83444,88400,88405
83746,88424,88504
83808,88504,88552
83972,88552,88561
83985,88563,88561
83996,88561,88552
84213,88552,88578
84218,88578,88583
84246,88583,88598
84259,88598,88606
84287,88606,88613
84322,88613,88609
84361,88609,88610
84397,88610,88630
84402,88630,88610
84406,88610,88630
84439,88630,88657
84451,88630,88678
84502,88678,88777
84512,88777,88657
84543,88657,88788
84571,88788,88777
84585,88777,88806
84593,88806,88807
84600,88788,88786
84622,88786,88816
84663,88816,88826
84673,88811,88816
84804,88816,88843
84818,88908,88915
84831,88915,88908
84839,88915,88910
84860,88910,88915
84886,88910,88981
84889,88981,88910
84893,88910,88981
84896,88981,88990
84906,89001,88997
84914,88997,88998
85036,88998,88999
85230,88999,89095
85237,88999,89095
85248,89095,88999
85296,88999,89113
85315,88999,89113
85320,88999,89113
85328,89113,88999
85333,88999,89113
85350,89113,88999
85550,89123,89150
85634,89150,89374
85642,89374,89150
85647,89374,89150
85661,89150,89397
85668,89123,89397
85693,89123,89397
85696,89397,89123
85825,89397,89432
85841,89432,89433
85954,89433,89467
86059,89433,89495
86122,89485,89467
86129,89467,89554
86173,89554,89467
86176,89467,89554
86184,89554,89467
86196,89485,89687
86199,89687,89678
86223,89485,89688
86237,89688,89711
86254,89721,89711
86257,89711,89721
86268,89711,89721
86284,89711,89746
86312,89746,89739
86364,89739,89770
86405,89770,89921
86445,89770,90002
86450,90002,90006
86458,90006,90004
86462,90004,90005
86472,90005,90012
86478,90012,90014
86486,90014,90020
86504,90020,90004
86512,90004,90038
86522,90038,90047
86528,90047,90031
86538,90031,90047
86556,90047,90063
86562,90063,90047
86655,90047,90079
86667,90088,90105
86670,90105,90107
86673,90107,90128
86678,90079,90089
86682,90089,90079
86687,90079,90204
86691,90204,90079
86695,90227,90079
86702,90079,90251
86707,90079,90289
86711,90289,90305
86718,90079,90257
86726,90079,90257
86733,90079,90257
86741,90397,90257
86754,90411,90401
86768,90401,90442
86773,90442,90407
86784,90456,90442
86789,90456,90442
86792,90442,90456
86809,90456,90407
86921,90456,90433
86977,90433,90519
86987,90519,90456
87075,90519,90456
87098,90519,90661
87146,90519,90673
87246,90673,90741
87259,90741,90673
87270,90673,90709
87296,90709,90673
87302,90673,90709
87310,90807,90709
87313,90709,90814
87326,90814,90824
87331,90824,90826
87362,90826,90824
87369,90824,90826
87377,90826,90889
87382,90889,90897
87426,90888,90875
87456,90875,90853
87463,90853,91021
87468,91021,90853
87473,90870,91021
87517,91036,90870
87524,91036,91102
87540,91102,91089
87592,91089,91151
87617,91152,91169
87684,91151,91203
87687,91203,91151
87719,91151,91264
87725,91264,91274
87728,91274,91283
87733,91151,91296
87740,91303,91151
87746,91313,91322
87750,91151,91326
87754,91326,91325
87766,91338,91151
87917,91338,91348
87923,91348,91379
87928,91379,91348
88047,91348,91402
88062,91404,91402
88066,91404,91402
